order_id,customer_id,product_id,category,price,cost,quantity,discount,delivery_days,order_date,return_date,is_returned,return_reason,revenue,nominal_profit,profit_after_return,location,customer_age,customer_tenure_months
O737,C445,P199,Home,36.62,26.88,1,0.04,3,2024-04-27,2024-05-10,1,Damaged,35.16,8.28,-28.72,South,66,3
O738,C41,P58,Beauty,265.96,159.58,1,0.0,3,2024-02-22,,0,,265.96,106.38,106.38,North,18,11
O739,C230,P8,Home,216.56,148.53,1,0.29,4,2024-08-02,,0,,153.76,5.23,5.23,East,31,14
O740,C325,P40,Beauty,37.89,28.88,1,0.03,4,2024-04-08,,0,,36.75,7.87,7.87,South,60,25
O741,C109,P129,Home,95.63,56.9,1,0.01,5,2023-05-03,,0,,94.67,37.77,37.77,East,68,25
O742,C255,P67,Electronics,281.33,200.79,1,0.17,4,2023-07-14,,0,,233.5,32.71,32.71,North,55,38
O743,C144,P159,Toys,165.75,125.76,1,0.26,4,2024-07-24,,0,,122.66,-3.11,-3.11,South,63,27
O744,C261,P129,Home,95.63,56.9,2,0.29,9,2023-05-14,,0,,135.79,21.99,21.99,South,29,24
O745,C58,P61,Beauty,213.1,154.44,1,0.12,4,2024-07-24,,0,,187.53,33.09,33.09,South,69,5
O746,C196,P185,Apparel,79.54,51.76,1,0.26,5,2024-04-28,,0,,58.86,7.1,7.1,East,19,52
O747,C280,P54,Apparel,85.64,62.3,1,0.13,7,2023-02-18,2023-02-21,1,Size Issue,74.51,12.21,-50.36,West,45,7
O748,C304,P117,Apparel,65.36,51.11,2,0.23,2,2023-05-15,,0,,100.65,-1.57,-1.57,East,50,54
O749,C462,P26,Sports,146.39,106.77,2,0.05,2,2024-05-10,,0,,278.14,64.6,64.6,South,31,20
O750,C490,P148,Sports,177.87,159.79,2,0.17,5,2023-04-10,,0,,295.26,-24.32,-24.32,East,24,12
O751,C365,P34,Beauty,258.92,157.83,1,0.07,1,2024-02-06,,0,,240.8,82.97,82.97,South,29,38
O752,C124,P186,Beauty,37.22,29.77,2,0.1,6,2024-06-09,,0,,67.0,7.46,7.46,South,68,42
O753,C249,P161,Electronics,250.08,147.99,1,0.29,8,2023-05-18,,0,,177.56,29.57,29.57,East,23,57
O754,C234,P33,Beauty,211.79,123.4,1,0.3,9,2024-05-11,,0,,148.25,24.85,24.85,South,62,27
O755,C228,P142,Electronics,66.34,39.88,1,0.2,2,2024-06-25,,0,,53.07,13.19,13.19,North,68,2
O756,C199,P190,Toys,159.84,83.98,1,0.11,2,2023-06-03,2023-06-09,1,Size Issue,142.26,58.28,-107.27,South,22,29
O757,C115,P36,Toys,73.87,48.08,1,0.2,9,2023-11-11,,0,,59.1,11.02,11.02,West,62,7
O758,C188,P175,Home,135.72,99.41,1,0.29,8,2024-08-09,,0,,96.36,-3.05,-3.05,West,40,50
O759,C297,P194,Sports,23.84,12.64,1,0.03,6,2023-12-08,,0,,23.12,10.48,10.48,South,57,20
O760,C40,P192,Apparel,136.35,75.48,1,0.27,8,2024-03-23,,0,,99.54,24.06,24.06,North,40,34
O761,C82,P166,Sports,66.37,34.04,2,0.07,8,2023-01-28,,0,,123.45,55.37,55.37,West,41,32
O762,C154,P128,Home,83.71,64.66,1,0.14,2,2023-11-18,,0,,71.99,7.33,7.33,North,18,48
O763,C235,P117,Apparel,65.36,51.11,3,0.16,9,2023-10-11,,0,,164.71,11.38,11.38,East,42,3
O764,C461,P15,Electronics,110.07,96.13,1,0.12,5,2023-01-21,2023-01-28,1,Size Issue,96.86,0.73,-55.8,South,62,24
O765,C125,P50,Beauty,76.28,50.89,3,0.02,7,2024-03-10,2024-03-23,1,Not as described,224.26,71.59,-154.93,North,64,10
O766,C28,P174,Toys,125.66,83.77,1,0.14,1,2023-03-15,,0,,108.07,24.3,24.3,South,59,3
O767,C225,P69,Electronics,204.01,133.8,1,0.22,2,2023-12-13,,0,,159.13,25.33,25.33,South,49,11
O768,C46,P1,Beauty,73.44,45.87,1,0.12,3,2024-08-03,,0,,64.63,18.76,18.76,East,63,28
O769,C182,P32,Electronics,157.38,119.7,1,0.13,9,2023-06-24,,0,,136.92,17.22,17.22,West,65,1
O770,C74,P5,Sports,83.64,67.36,1,0.27,9,2023-02-22,,0,,61.06,-6.3,-6.3,West,60,13
O771,C390,P139,Home,33.66,17.41,3,0.07,6,2024-03-08,,0,,93.91,41.68,41.68,North,40,12
O772,C407,P101,Sports,154.77,91.16,1,0.02,2,2023-11-12,,0,,151.67,60.51,60.51,West,62,3
O773,C295,P122,Apparel,254.82,168.71,1,0.13,3,2023-01-23,,0,,221.69,52.98,52.98,South,66,17
O774,C55,P153,Home,294.73,260.39,1,0.12,6,2023-03-23,,0,,259.36,-1.03,-1.03,West,26,15
O775,C152,P138,Toys,187.34,117.85,2,0.09,3,2023-05-30,2023-06-13,1,Changed Mind,340.96,105.26,-230.11,North,46,45
O776,C303,P98,Sports,203.99,172.73,1,0.0,2,2023-05-28,,0,,203.99,31.26,31.26,South,22,22
O777,C97,P20,Beauty,170.34,149.48,2,0.25,6,2023-01-09,,0,,255.51,-43.45,-43.45,South,66,19
O778,C236,P163,Sports,289.92,186.75,1,0.18,2,2023-08-14,,0,,237.73,50.98,50.98,West,56,17
O779,C21,P11,Beauty,87.37,76.86,1,0.05,8,2023-11-21,,0,,83.0,6.14,6.14,East,61,59
O780,C129,P3,Home,127.11,72.47,2,0.1,5,2023-09-05,,0,,228.8,83.86,83.86,North,66,30
O781,C475,P194,Sports,23.84,12.64,1,0.07,7,2023-10-18,,0,,22.17,9.53,9.53,West,66,58
O782,C131,P180,Apparel,134.21,75.95,2,0.01,5,2023-12-27,,0,,265.74,113.84,113.84,South,47,31
O783,C275,P171,Beauty,291.17,161.1,1,0.15,6,2024-08-18,,0,,247.49,86.39,86.39,East,27,15
O784,C27,P168,Beauty,212.86,141.44,1,0.16,7,2024-02-12,,0,,178.8,37.36,37.36,South,25,24
O785,C433,P137,Electronics,84.3,60.9,1,0.15,1,2023-09-03,,0,,71.66,10.76,10.76,East,51,51
O786,C250,P98,Sports,203.99,172.73,2,0.09,8,2024-04-10,,0,,371.26,25.8,25.8,West,35,5
O787,C42,P22,Apparel,33.45,28.33,1,0.25,7,2023-11-09,2023-11-17,1,Changed Mind,25.09,-3.24,-17.92,West,63,41
O788,C490,P199,Home,36.62,26.88,1,0.23,3,2024-06-24,,0,,28.2,1.32,1.32,East,24,12
O789,C103,P182,Apparel,26.88,21.8,1,0.15,5,2023-09-03,,0,,22.85,1.05,1.05,East,24,59
O790,C458,P7,Home,211.93,135.32,1,0.01,4,2023-06-23,,0,,209.81,74.49,74.49,South,47,21
O791,C457,P166,Sports,66.37,34.04,1,0.02,7,2024-06-23,2024-07-07,1,Damaged,65.04,31.0,-55.02,North,18,30
O792,C472,P35,Toys,104.53,61.24,1,0.16,3,2023-03-24,,0,,87.81,26.57,26.57,West,32,32
O793,C185,P118,Beauty,87.86,52.67,1,0.29,9,2024-04-03,,0,,62.38,9.71,9.71,South,27,56
O794,C81,P46,Apparel,223.21,173.47,1,0.08,6,2023-10-12,,0,,205.35,31.88,31.88,North,23,45
O795,C416,P171,Beauty,291.17,161.1,2,0.16,3,2024-05-17,,0,,489.17,166.97,166.97,East,56,12
O796,C24,P130,Apparel,103.54,68.35,1,0.0,4,2023-04-22,,0,,103.54,35.19,35.19,South,21,50
O797,C5,P110,Home,286.39,170.31,1,0.05,7,2024-01-02,,0,,272.07,101.76,101.76,North,40,49
O798,C229,P155,Beauty,259.52,170.71,1,0.12,2,2024-06-10,,0,,228.38,57.67,57.67,South,34,47
O799,C293,P103,Apparel,232.88,199.52,1,0.02,1,2023-09-26,,0,,228.22,28.7,28.7,South,28,14
O800,C131,P155,Beauty,259.52,170.71,2,0.15,7,2023-08-07,,0,,441.18,99.76,99.76,South,47,31
O801,C407,P135,Apparel,95.99,78.79,1,0.03,6,2023-08-20,,0,,93.11,14.32,14.32,West,62,3
O802,C125,P105,Apparel,298.42,210.48,1,0.11,4,2023-06-04,,0,,265.59,55.11,55.11,North,64,10
O803,C13,P124,Sports,30.42,24.23,1,0.27,1,2023-04-06,,0,,22.21,-2.02,-2.02,West,57,47
O804,C345,P185,Apparel,79.54,51.76,2,0.25,6,2024-06-25,,0,,119.31,15.79,15.79,West,34,20
O805,C78,P100,Sports,76.75,51.46,1,0.23,7,2024-03-26,,0,,59.1,7.64,7.64,East,42,17
O806,C109,P57,Electronics,171.91,94.74,1,0.07,4,2023-07-25,,0,,159.88,65.14,65.14,East,68,25
O807,C234,P78,Electronics,298.39,206.79,1,0.14,6,2023-11-07,,0,,256.62,49.83,49.83,South,62,27
O808,C386,P7,Home,211.93,135.32,1,0.15,4,2024-08-04,,0,,180.14,44.82,44.82,South,68,31
O809,C180,P61,Beauty,213.1,154.44,1,0.23,7,2023-10-07,2023-10-16,1,Damaged,164.09,9.65,-93.87,East,31,10
O810,C432,P183,Home,275.41,190.62,1,0.1,5,2024-04-17,,0,,247.87,57.25,57.25,South,59,32
O811,C497,P144,Sports,125.07,66.31,1,0.09,8,2023-01-18,,0,,113.81,47.5,47.5,West,62,33
O812,C369,P50,Beauty,76.28,50.89,1,0.12,5,2023-02-15,2023-02-23,1,Size Issue,67.13,16.24,-48.68,East,62,58
O813,C263,P84,Toys,225.81,132.12,1,0.15,7,2023-10-30,,0,,191.94,59.82,59.82,West,59,18
O814,C360,P48,Beauty,167.02,146.09,1,0.03,6,2023-10-10,,0,,162.01,15.92,15.92,North,23,52
O815,C282,P156,Sports,82.57,44.81,1,0.09,2,2023-02-07,,0,,75.14,30.33,30.33,East,19,29
O816,C396,P158,Home,97.95,55.62,1,0.05,3,2023-10-11,,0,,93.05,37.43,37.43,South,56,47
O817,C122,P70,Toys,178.4,110.44,1,0.25,8,2023-10-16,,0,,133.8,23.36,23.36,North,18,31
O818,C393,P4,Sports,28.82,14.61,1,0.14,7,2023-09-17,,0,,24.79,10.18,10.18,East,48,50
O819,C138,P79,Beauty,61.02,42.54,1,0.15,1,2023-01-10,,0,,51.87,9.33,9.33,North,56,12
O820,C328,P40,Beauty,37.89,28.88,1,0.29,2,2023-12-06,,0,,26.9,-1.98,-1.98,West,42,41
O821,C207,P171,Beauty,291.17,161.1,1,0.13,8,2023-04-25,,0,,253.32,92.22,92.22,East,37,11
O822,C318,P141,Electronics,192.09,166.67,1,0.24,5,2024-03-08,,0,,145.99,-20.68,-20.68,East,19,46
O823,C118,P147,Beauty,18.01,11.13,2,0.04,4,2024-05-04,,0,,34.58,12.32,12.32,East,33,45
O824,C99,P180,Apparel,134.21,75.95,1,0.11,5,2023-12-24,,0,,119.45,43.5,43.5,East,39,40
O825,C328,P92,Sports,293.88,233.58,1,0.24,4,2023-07-12,2023-07-18,1,Not as described,223.35,-10.23,-113.56,West,42,41
O826,C283,P161,Electronics,250.08,147.99,1,0.02,6,2023-11-29,,0,,245.08,97.09,97.09,South,60,44
O827,C255,P174,Toys,125.66,83.77,1,0.07,4,2024-02-25,,0,,116.86,33.09,33.09,North,55,38
O828,C470,P149,Beauty,137.16,106.82,2,0.21,9,2024-08-11,,0,,216.71,3.07,3.07,East,18,49
O829,C436,P22,Apparel,33.45,28.33,1,0.01,9,2023-04-04,,0,,33.12,4.79,4.79,West,30,6
O830,C450,P21,Sports,181.88,159.64,1,0.29,9,2023-12-07,,0,,129.13,-30.51,-30.51,South,64,29
O831,C133,P44,Home,252.94,152.85,1,0.08,9,2024-08-19,2024-08-27,1,Damaged,232.7,79.85,-163.28,South,68,36
O832,C423,P11,Beauty,87.37,76.86,1,0.23,2,2024-07-29,,0,,67.27,-9.59,-9.59,South,30,55
O833,C464,P120,Beauty,118.08,79.56,1,0.02,3,2023-06-14,,0,,115.72,36.16,36.16,East,67,4
O834,C335,P76,Sports,150.83,133.14,2,0.1,6,2023-03-12,,0,,271.49,5.21,5.21,West,61,17
O835,C97,P128,Home,83.71,64.66,1,0.1,3,2023-10-03,2023-10-09,1,Size Issue,75.34,10.68,-50.01,South,66,19
O836,C220,P27,Beauty,295.19,162.77,1,0.1,5,2023-03-31,,0,,265.67,102.9,102.9,North,34,39
O837,C183,P150,Toys,204.89,133.93,1,0.04,5,2024-08-07,,0,,196.69,62.76,62.76,South,35,22
O838,C475,P26,Sports,146.39,106.77,1,0.14,4,2024-03-25,,0,,125.9,19.13,19.13,West,66,58
O839,C430,P82,Toys,61.86,45.84,1,0.21,4,2023-07-01,,0,,48.87,3.03,3.03,East,19,53
O840,C434,P119,Apparel,150.73,95.28,1,0.08,6,2023-10-28,,0,,138.67,43.39,43.39,East,47,44
O841,C18,P146,Apparel,267.12,156.73,1,0.17,5,2023-11-28,2023-12-05,1,Damaged,221.71,64.98,-150.34,West,57,20
O842,C89,P130,Apparel,103.54,68.35,1,0.23,3,2023-04-17,2023-04-30,1,Damaged,79.73,11.38,-52.55,West,45,34
O843,C437,P159,Toys,165.75,125.76,1,0.16,2,2023-02-14,,0,,139.23,13.47,13.47,South,35,18
O844,C435,P180,Apparel,134.21,75.95,1,0.13,1,2024-08-04,,0,,116.76,40.81,40.81,East,30,18
O845,C112,P158,Home,97.95,55.62,1,0.06,6,2023-11-18,,0,,92.07,36.45,36.45,West,47,36
O846,C486,P38,Home,244.76,182.91,1,0.02,7,2024-02-01,,0,,239.86,56.95,56.95,South,28,51
O847,C249,P66,Beauty,256.77,167.18,1,0.3,1,2023-07-17,,0,,179.74,12.56,12.56,East,23,57
O848,C74,P39,Beauty,111.11,70.51,1,0.01,3,2023-12-04,,0,,110.0,39.49,39.49,West,60,13
O849,C292,P10,Sports,299.34,155.42,1,0.24,2,2024-05-18,2024-05-24,1,Damaged,227.5,72.08,-156.79,North,57,30
O850,C41,P190,Toys,159.84,83.98,1,0.2,7,2023-02-10,,0,,127.87,43.89,43.89,North,18,11
O851,C482,P199,Home,36.62,26.88,1,0.11,2,2024-07-09,,0,,32.59,5.71,5.71,East,23,36
O852,C154,P122,Apparel,254.82,168.71,1,0.22,2,2023-12-29,,0,,198.76,30.05,30.05,North,18,48
O853,C53,P30,Home,241.52,181.23,1,0.21,3,2023-07-08,,0,,190.8,9.57,9.57,East,38,42
O854,C206,P10,Sports,299.34,155.42,1,0.01,6,2024-06-24,,0,,296.35,140.93,140.93,North,29,51
O855,C292,P89,Sports,194.54,173.08,3,0.15,4,2023-05-27,,0,,496.08,-23.16,-23.16,North,57,30
O856,C38,P72,Toys,282.64,147.37,2,0.19,7,2023-01-11,,0,,457.88,163.14,163.14,South,39,14
O857,C286,P113,Home,175.96,112.63,1,0.23,4,2024-08-21,2024-08-25,1,Size Issue,135.49,22.86,-86.17,West,53,58
O858,C342,P128,Home,83.71,64.66,1,0.25,2,2023-05-06,,0,,62.78,-1.88,-1.88,North,54,54
O859,C174,P129,Home,95.63,56.9,1,0.05,3,2024-06-23,,0,,90.85,33.95,33.95,East,60,4
O860,C352,P56,Sports,289.97,229.85,1,0.13,7,2024-01-24,,0,,252.27,22.42,22.42,East,36,2
O861,C39,P186,Beauty,37.22,29.77,1,0.04,9,2023-08-12,,0,,35.73,5.96,5.96,East,28,37
O862,C393,P93,Electronics,151.16,108.59,2,0.13,1,2023-07-31,,0,,263.02,45.84,45.84,East,48,50
O863,C408,P55,Electronics,298.91,218.31,1,0.26,3,2024-01-27,,0,,221.19,2.88,2.88,South,51,41
O864,C457,P148,Sports,177.87,159.79,1,0.28,3,2024-08-15,2024-08-24,1,Changed Mind,128.07,-31.72,-55.17,North,18,30
O865,C173,P149,Beauty,137.16,106.82,1,0.22,4,2024-03-25,,0,,106.98,0.16,0.16,East,63,50
O866,C13,P173,Toys,21.91,19.2,1,0.24,6,2024-02-01,2024-02-14,1,Size Issue,16.65,-2.55,-14.05,West,57,47
O867,C401,P52,Electronics,294.83,212.04,1,0.04,3,2024-06-18,,0,,283.04,71.0,71.0,South,34,16
O868,C138,P78,Electronics,298.39,206.79,1,0.27,5,2024-06-19,2024-07-01,1,Size Issue,217.82,11.03,-121.43,North,56,12
O869,C137,P113,Home,175.96,112.63,1,0.17,3,2023-01-20,,0,,146.05,33.42,33.42,South,46,29
O870,C164,P92,Sports,293.88,233.58,1,0.02,1,2023-01-31,2023-02-08,1,Not as described,288.0,54.42,-178.21,South,45,15
O871,C25,P173,Toys,21.91,19.2,1,0.28,4,2023-09-06,,0,,15.78,-3.42,-3.42,South,22,18
O872,C388,P122,Apparel,254.82,168.71,2,0.27,1,2023-06-28,,0,,372.04,34.62,34.62,South,25,41
O873,C50,P18,Toys,163.97,126.84,1,0.15,8,2023-01-20,2023-02-02,1,Size Issue,139.37,12.53,-82.95,South,68,25
O874,C278,P116,Electronics,98.65,64.24,2,0.29,3,2023-07-21,,0,,140.08,11.6,11.6,West,43,50
O875,C108,P69,Electronics,204.01,133.8,1,0.11,9,2023-10-14,,0,,181.57,47.77,47.77,East,40,45
O876,C29,P173,Toys,21.91,19.2,1,0.28,4,2024-07-17,,0,,15.78,-3.42,-3.42,East,66,32
O877,C45,P40,Beauty,37.89,28.88,1,0.22,2,2024-07-24,,0,,29.55,0.67,0.67,East,43,59
O878,C487,P97,Beauty,197.08,164.52,1,0.23,3,2023-06-29,,0,,151.75,-12.77,-12.77,East,30,51
O879,C72,P88,Toys,157.56,137.45,1,0.28,8,2023-06-03,,0,,113.44,-24.01,-24.01,West,44,37
O880,C246,P17,Toys,207.4,148.45,1,0.19,9,2023-06-19,,0,,167.99,19.54,19.54,South,40,20
O881,C337,P24,Electronics,80.23,65.82,1,0.07,8,2024-04-29,,0,,74.61,8.79,8.79,North,47,57
O882,C122,P32,Electronics,157.38,119.7,1,0.06,6,2023-06-22,,0,,147.94,28.24,28.24,North,18,31
O883,C207,P131,Home,256.11,176.99,1,0.11,8,2023-11-06,,0,,227.94,50.95,50.95,East,37,11
O884,C312,P142,Electronics,66.34,39.88,1,0.16,5,2024-03-15,,0,,55.73,15.85,15.85,East,34,17
O885,C439,P170,Beauty,48.5,29.51,1,0.28,3,2023-04-17,,0,,34.92,5.41,5.41,West,49,22
O886,C295,P61,Beauty,213.1,154.44,1,0.02,9,2023-10-01,2023-10-14,1,Changed Mind,208.84,54.4,-138.62,South,66,17
O887,C200,P68,Beauty,237.75,166.1,1,0.3,6,2023-08-24,2023-09-03,1,Damaged,166.42,0.32,-90.37,South,37,11
O888,C474,P60,Beauty,90.87,76.95,1,0.19,6,2024-01-22,2024-01-25,1,Not as described,73.6,-3.35,-42.13,West,32,36
O889,C133,P11,Beauty,87.37,76.86,2,0.23,6,2024-08-19,,0,,134.55,-19.17,-19.17,South,68,36
O890,C208,P186,Beauty,37.22,29.77,1,0.08,6,2023-08-23,,0,,34.24,4.47,4.47,North,22,58
O891,C11,P42,Home,125.3,96.81,3,0.15,2,2024-04-18,,0,,319.52,29.08,29.08,North,43,5
O892,C470,P30,Home,241.52,181.23,1,0.27,6,2024-07-19,,0,,176.31,-4.92,-4.92,East,18,49
O893,C93,P179,Toys,33.45,24.11,1,0.05,1,2023-03-07,,0,,31.78,7.67,7.67,South,24,45
O894,C491,P71,Toys,117.96,63.7,1,0.28,8,2024-06-02,2024-06-11,1,Size Issue,84.93,21.23,-60.08,West,69,3
O895,C137,P59,Beauty,64.73,47.4,2,0.01,3,2024-01-07,,0,,128.17,33.37,33.37,South,46,29
O896,C233,P62,Sports,255.53,152.15,2,0.08,1,2024-03-18,,0,,470.18,165.88,165.88,South,19,11
O897,C384,P196,Home,56.01,39.98,1,0.07,3,2024-08-02,,0,,52.09,12.11,12.11,North,24,9
O898,C322,P75,Toys,98.56,63.27,1,0.24,1,2023-03-09,2023-03-17,1,Changed Mind,74.91,11.64,-50.27,West,34,32
O899,C339,P65,Apparel,267.45,159.21,1,0.14,7,2023-12-24,,0,,230.01,70.8,70.8,South,51,32
O900,C428,P15,Electronics,110.07,96.13,2,0.09,5,2023-12-29,,0,,200.33,8.07,8.07,East,59,29
O901,C468,P151,Sports,105.16,83.59,3,0.23,1,2024-07-22,,0,,242.92,-7.85,-7.85,South,42,24
O902,C243,P30,Home,241.52,181.23,1,0.05,3,2024-03-24,,0,,229.44,48.21,48.21,North,46,16
O903,C343,P158,Home,97.95,55.62,3,0.08,2,2024-05-16,2024-05-20,1,Changed Mind,270.34,103.48,-193.91,West,61,22
O904,C411,P159,Toys,165.75,125.76,1,0.08,7,2023-03-02,,0,,152.49,26.73,26.73,North,60,11
O905,C225,P57,Electronics,171.91,94.74,1,0.05,8,2024-05-08,,0,,163.31,68.57,68.57,South,49,11
O906,C67,P6,Electronics,81.59,67.13,1,0.03,3,2023-11-05,,0,,79.14,12.01,12.01,South,19,5
O907,C332,P148,Sports,177.87,159.79,1,0.25,6,2023-01-25,,0,,133.4,-26.39,-26.39,North,67,51
O908,C53,P80,Electronics,15.24,8.13,1,0.14,3,2023-06-30,,0,,13.11,4.98,4.98,East,38,42
O909,C290,P144,Sports,125.07,66.31,1,0.27,1,2024-01-28,,0,,91.3,24.99,24.99,South,38,15
O910,C123,P76,Sports,150.83,133.14,1,0.2,7,2023-05-14,,0,,120.66,-12.48,-12.48,West,31,23
O911,C341,P1,Beauty,73.44,45.87,1,0.17,5,2023-07-05,,0,,60.96,15.09,15.09,South,36,16
O912,C91,P38,Home,244.76,182.91,1,0.04,7,2023-10-11,,0,,234.97,52.06,52.06,North,38,27
O913,C358,P135,Apparel,95.99,78.79,1,0.12,8,2024-06-17,,0,,84.47,5.68,5.68,South,54,33
O914,C260,P196,Home,56.01,39.98,1,0.06,6,2024-07-25,,0,,52.65,12.67,12.67,South,55,25
O915,C219,P70,Toys,178.4,110.44,1,0.24,8,2024-02-08,2024-02-13,1,Changed Mind,135.58,25.14,-87.36,North,41,41
O916,C60,P112,Apparel,170.3,125.47,1,0.29,5,2023-02-20,,0,,120.91,-4.56,-4.56,South,58,59
O917,C476,P74,Beauty,92.34,77.46,1,0.11,2,2023-11-12,,0,,82.18,4.72,4.72,West,41,53
O918,C275,P118,Beauty,87.86,52.67,1,0.1,3,2023-09-16,,0,,79.07,26.4,26.4,East,27,15
O919,C269,P13,Toys,129.2,78.08,1,0.08,5,2023-10-12,,0,,118.86,40.78,40.78,South,44,46
O920,C104,P71,Toys,117.96,63.7,1,0.26,9,2023-04-01,2023-04-13,1,Changed Mind,87.29,23.59,-62.44,North,18,48
O921,C412,P53,Electronics,159.82,106.98,1,0.16,9,2024-03-26,,0,,134.25,27.27,27.27,South,57,18
O922,C382,P50,Beauty,76.28,50.89,1,0.18,7,2023-10-27,,0,,62.55,11.66,11.66,West,31,9
O923,C327,P182,Apparel,26.88,21.8,1,0.15,5,2024-08-13,,0,,22.85,1.05,1.05,East,59,38
O924,C421,P53,Electronics,159.82,106.98,2,0.23,5,2023-11-22,,0,,246.12,32.16,32.16,East,39,58
O925,C67,P141,Electronics,192.09,166.67,3,0.04,7,2024-02-16,,0,,553.22,53.21,53.21,South,19,5
O926,C383,P16,Beauty,193.96,135.85,1,0.29,4,2024-06-06,,0,,137.71,1.86,1.86,East,32,6
O927,C55,P53,Electronics,159.82,106.98,2,0.14,2,2023-04-16,,0,,274.89,60.93,60.93,West,26,15
O928,C28,P98,Sports,203.99,172.73,2,0.2,3,2023-09-24,2023-10-05,1,Changed Mind,326.38,-19.08,-160.65,South,59,3
O929,C129,P38,Home,244.76,182.91,3,0.07,1,2023-06-25,,0,,682.88,134.15,134.15,North,66,30
O930,C120,P200,Toys,37.31,29.49,2,0.28,1,2023-11-23,,0,,53.73,-5.25,-5.25,East,36,57
O931,C248,P174,Toys,125.66,83.77,1,0.29,5,2024-05-13,,0,,89.22,5.45,5.45,South,28,19
O932,C44,P136,Sports,131.74,117.4,1,0.22,1,2024-06-19,,0,,102.76,-14.64,-14.64,East,38,3
O933,C72,P15,Electronics,110.07,96.13,1,0.22,4,2023-08-01,2023-08-13,1,Damaged,85.85,-10.28,-44.79,West,44,37
O934,C240,P57,Electronics,171.91,94.74,1,0.2,5,2023-12-09,,0,,137.53,42.79,42.79,East,63,29
O935,C402,P99,Apparel,260.61,217.71,1,0.22,5,2024-06-02,,0,,203.28,-14.43,-14.43,North,31,4
O936,C432,P45,Sports,205.95,143.84,2,0.0,1,2023-11-14,2023-11-25,1,Changed Mind,411.9,124.22,-275.06,South,59,32
O937,C224,P151,Sports,105.16,83.59,1,0.16,6,2023-10-19,2023-10-26,1,Changed Mind,88.33,4.74,-53.54,West,40,29
O938,C209,P43,Sports,160.15,101.9,1,0.16,5,2024-06-04,,0,,134.53,32.63,32.63,West,54,23
O939,C151,P121,Electronics,124.46,74.86,1,0.13,9,2023-09-14,,0,,108.28,33.42,33.42,South,24,24
O940,C169,P87,Apparel,167.34,91.26,1,0.27,1,2024-01-23,,0,,122.16,30.9,30.9,East,49,4
O941,C226,P80,Electronics,15.24,8.13,1,0.08,1,2024-04-20,,0,,14.02,5.89,5.89,East,34,52
O942,C65,P58,Beauty,265.96,159.58,1,0.2,6,2023-01-27,,0,,212.77,53.19,53.19,East,28,8
O943,C437,P192,Apparel,136.35,75.48,1,0.23,9,2023-02-13,2023-02-22,1,Size Issue,104.99,29.51,-74.25,South,35,18
O944,C55,P181,Apparel,209.66,139.32,1,0.29,2,2023-09-19,2023-09-26,1,Size Issue,148.86,9.54,-86.2,West,26,15
O945,C76,P154,Sports,253.29,132.51,1,0.12,7,2023-11-20,,0,,222.9,90.39,90.39,East,68,5
O946,C461,P56,Sports,289.97,229.85,1,0.28,7,2023-04-27,,0,,208.78,-21.07,-21.07,South,62,24
O947,C233,P21,Sports,181.88,159.64,1,0.15,2,2023-06-09,,0,,154.6,-5.04,-5.04,South,19,11
O948,C271,P100,Sports,76.75,51.46,1,0.28,6,2024-08-16,,0,,55.26,3.8,3.8,West,51,17
O949,C395,P16,Beauty,193.96,135.85,1,0.17,7,2023-01-26,,0,,160.99,25.14,25.14,South,69,20
O950,C147,P33,Beauty,211.79,123.4,1,0.13,7,2023-12-09,,0,,184.26,60.86,60.86,South,40,17
O951,C362,P157,Home,21.26,13.48,2,0.2,4,2023-09-23,,0,,34.02,7.06,7.06,South,42,22
O952,C139,P18,Toys,163.97,126.84,1,0.1,8,2024-01-06,,0,,147.57,20.73,20.73,North,20,39
O953,C224,P156,Sports,82.57,44.81,1,0.07,3,2023-11-01,,0,,76.79,31.98,31.98,West,40,29
O954,C295,P54,Apparel,85.64,62.3,1,0.22,8,2023-02-27,,0,,66.8,4.5,4.5,South,66,17
O955,C35,P147,Beauty,18.01,11.13,3,0.09,4,2024-06-29,,0,,49.17,15.78,15.78,West,31,25
O956,C290,P43,Sports,160.15,101.9,1,0.01,9,2024-03-11,,0,,158.55,56.65,56.65,South,38,15
O957,C306,P142,Electronics,66.34,39.88,1,0.04,3,2023-03-01,2023-03-14,1,Damaged,63.69,23.81,-50.75,West,64,53
O958,C79,P45,Sports,205.95,143.84,1,0.28,7,2023-11-11,,0,,148.28,4.44,4.44,North,24,50
O959,C175,P53,Electronics,159.82,106.98,1,0.11,2,2024-06-25,,0,,142.24,35.26,35.26,West,33,27
O960,C433,P184,Toys,138.28,123.64,1,0.15,3,2024-05-29,,0,,117.54,-6.1,-6.1,East,51,51
O961,C333,P133,Toys,215.58,153.35,1,0.23,1,2023-03-31,,0,,166.0,12.65,12.65,South,54,24
O962,C353,P83,Beauty,116.28,83.89,1,0.17,3,2023-03-03,2023-03-08,1,Damaged,96.51,12.62,-61.57,East,25,33
O963,C370,P41,Apparel,282.75,184.96,1,0.21,6,2024-03-26,,0,,223.37,38.41,38.41,North,43,50
O964,C211,P169,Beauty,50.12,37.14,1,0.11,4,2024-02-29,,0,,44.61,7.47,7.47,East,47,34
O965,C195,P1,Beauty,73.44,45.87,1,0.13,6,2023-07-17,,0,,63.89,18.02,18.02,East,35,35
